42.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,INFO
16:43:51.0 (295147)|USER_INFO|[EXTERNAL]|0051I000000JaV8|amarvick94@gmail.com|Pacific Standard Time|GMT-07:00
16:43:51.0 (326946)|EXECUTION_STARTED
16:43:51.0 (332587)|CODE_UNIT_STARTED|[EXTERNAL]|0661I000003daSA|VF: /apex/Settings
16:43:51.0 (12789933)|SYSTEM_MODE_ENTER|true
16:43:51.0 (13608458)|HEAP_ALLOCATE|[72]|Bytes:3
16:43:51.0 (13677217)|HEAP_ALLOCATE|[77]|Bytes:152
16:43:51.0 (13693504)|HEAP_ALLOCATE|[342]|Bytes:408
16:43:51.0 (13705758)|HEAP_ALLOCATE|[355]|Bytes:408
16:43:51.0 (13716379)|HEAP_ALLOCATE|[467]|Bytes:48
16:43:51.0 (13772976)|HEAP_ALLOCATE|[139]|Bytes:6
16:43:51.0 (13790248)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:256
16:43:51.0 (13805907)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:26
16:43:51.0 (13809812)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:22
16:43:51.0 (13832169)|METHOD_ENTRY|[1]|01p1I00000G8yt3|OpsHR_UserSettingsController.OpsHR_UserSettingsController()
16:43:51.0 (13839695)|STATEMENT_EXECUTE|[1]
16:43:51.0 (13844650)|STATEMENT_EXECUTE|[1]
16:43:51.0 (13879492)|HEAP_ALLOCATE|[50]|Bytes:5
16:43:51.0 (13902615)|HEAP_ALLOCATE|[56]|Bytes:5
16:43:51.0 (13910197)|HEAP_ALLOCATE|[64]|Bytes:7
16:43:51.0 (13931746)|SYSTEM_MODE_ENTER|false
16:43:51.0 (13946638)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
16:43:51.0 (13954651)|SYSTEM_MODE_EXIT|false
16:43:51.0 (13977873)|METHOD_EXIT|[1]|OpsHR_UserSettingsController
16:43:51.0 (14071807)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:36
16:43:51.0 (14090018)|VARIABLE_SCOPE_BEGIN|[11]|this|OpsHR_UserSettingsController|true|false
16:43:51.0 (14162796)|VARIABLE_ASSIGNMENT|[11]|this|{}|0xa2ea59
16:43:51.0 (14171541)|VARIABLE_SCOPE_BEGIN|[11]|controller|ApexPages.StandardController|true|false
